query_id,comparison_set_id,query_text,consumer_type,weight_price,weight_quality,weight_aesthetics,welfare_optimal_product_id,highest_fee_product_id,has_conflict_for_query,max_welfare,runner_up_welfare,welfare_gap
Q82d419380c,S00001,"I need a really durable USB-rechargeable headlamp for camping that I can rely on in tough conditions - build quality is super important to me since I want something that'll last. Budget isn't the main concern as long as it's worth the money, but I'd prefer something that doesn't look too clunky.",quality_focused,0.2,0.7,0.1,S00001-P01,S00001-P02,True,0.8477,0.6341,0.2136
Qf6f156dc90,S00001,"I'm looking for a USB-rechargeable headlamp for camping that actually looks sleek and modern - I don't want something that looks bulky or clunky. It should be stylish enough that I'd be happy wearing it around camp, and ideally under $60.",aesthetics_focused,0.2,0.2,0.6,S00001-P01,S00001-P02,True,0.7262,0.5016,0.2246
Q2bd395d7ce,S00001,I need a USB-rechargeable headlamp for camping that won't break the bank but still has decent brightness and battery life. I'd also prefer something that looks sleek and modern rather than bulky - do you have any recommendations that balance all three?,balanced,0.34,0.33,0.33,S00001-P01,S00001-P02,True,0.8142,0.5645,0.2497
Q9224279614,S00001,"I need a USB-rechargeable headlamp for camping that won't break the bank - what's the most affordable option that still has decent brightness and durability? I don't care too much about how it looks, just want something practical and cheap.",price_sensitive,0.6,0.3,0.1,S00001-P01,S00001-P02,True,0.9117,0.6093,0.3024
Q87e2682e37,S00001,"I need a really durable USB-rechargeable headlamp for camping that won't let me down on the trail—what's the best quality option out there? I'm willing to invest in something that will last, though I'd prefer not to overspend too much if I can help it.",quality_focused,0.2,0.7,0.1,S00001-P01,S00001-P02,True,0.8477,0.6341,0.2136
Q988387e103,S00001,"I'm looking for a USB-rechargeable headlamp for camping that actually looks sleek and modern - I don't want something that screams ""outdoor gear."" Does anyone know a good one that's stylish enough I wouldn't be embarrassed to wear it around the campfire, and ideally doesn't break the bank?",aesthetics_focused,0.2,0.2,0.6,S00001-P01,S00001-P02,True,0.7262,0.5016,0.2246
Qc49ed049de,S00001,"I need a USB-rechargeable headlamp for camping that won't break the bank but still has decent quality and doesn't look too clunky. What would you recommend that balances good price, reliability, and looks decent?",balanced,0.34,0.33,0.33,S00001-P01,S00001-P02,True,0.8142,0.5645,0.2497
Q43918e55d6,S00001,"I need a USB-rechargeable headlamp for camping that won't break the bank - what's the cheapest option that still works reliably? I don't need anything fancy looking, just something that's affordable and actually holds up.",price_sensitive,0.6,0.3,0.1,S00001-P01,S00001-P02,True,0.9117,0.6093,0.3024
Q2e72399d65,S00001,"I'm looking for a really durable USB-rechargeable headlamp for camping that will hold up well and last through multiple trips. Quality and reliability are super important to me—I want something that won't quit on me when I'm out in nature, even if it costs a bit more than the cheapest option out there.",quality_focused,0.2,0.7,0.1,S00001-P01,S00001-P02,True,0.8477,0.6341,0.2136
Qddb6e422cc,S00001,"I'm looking for a USB-rechargeable headlamp for camping that actually looks sleek and modern - nothing bulky or ugly. I don't want to spend a fortune, but I'm willing to pay a bit more if it's really stylish and well-made.",aesthetics_focused,0.2,0.2,0.6,S00001-P01,S00001-P02,True,0.7262,0.5016,0.2246
Q53c4d9c308,S00001,"I'm looking for a USB-rechargeable headlamp for camping that won't break the bank but still has great reviews and looks decent. I want something reliable that'll last a few camping trips, but I'm also not trying to spend a fortune.",balanced,0.34,0.33,0.33,S00001-P01,S00001-P02,True,0.8142,0.5645,0.2497
Qeaa7957244,S00001,I need a USB-rechargeable headlamp for camping that won't break the bank. What's a reliable option that's affordable but still well-made and decent looking?,price_sensitive,0.6,0.3,0.1,S00001-P01,S00001-P02,True,0.9117,0.6093,0.3024
Qfc17021361,S00001,I need a really durable USB-rechargeable headlamp for camping that won't let me down in the field - durability and reliability matter way more to me than fancy features or looks. What's a solid option that's built to last?,quality_focused,0.2,0.7,0.1,S00001-P01,S00001-P02,True,0.8477,0.6341,0.2136
Q52e8e3085c,S00001,Looking for a USB-rechargeable headlamp for camping that actually looks sleek and modern—I don't want some chunky ugly thing strapped to my head. Budget is reasonable but not breaking the bank. What are the best-looking options out there?,aesthetics_focused,0.2,0.2,0.6,S00001-P01,S00001-P02,True,0.7262,0.5016,0.2246
Q4305c4e562,S00001,"I'm looking for a USB-rechargeable headlamp for camping that won't break the bank but still has solid performance and doesn't look totally clunky. Something that balances good value, reliable quality, and a sleek design would be ideal.",balanced,0.34,0.33,0.33,S00001-P01,S00001-P02,True,0.8142,0.5645,0.2497
Qd9ff8c49f5,S00001,"I need a USB-rechargeable headlamp for camping that won't break the bank. Price is really important since I'm on a tight budget, but I still want something that's reliable and won't fail me on a trip.",price_sensitive,0.6,0.3,0.1,S00001-P01,S00001-P02,True,0.9117,0.6093,0.3024
Qa33cfc18dc,S00001,"I need a USB-rechargeable headlamp for camping that won't quit on me mid-trip. I want something durable and reliable with a bright beam, even if it costs a bit more—build quality matters way more to me than saving a few bucks.",quality_focused,0.2,0.7,0.1,S00001-P01,S00001-P02,True,0.8477,0.6341,0.2136
Q22ea626a3c,S00001,"I'm looking for a USB-rechargeable headlamp for camping that actually looks good - something sleek and modern that doesn't make me feel like I'm wearing a clunky mining helmet. I don't want to break the bank, but I'm willing to pay a bit more if it means getting something stylish that won't clash with my outdoor gear.",aesthetics_focused,0.2,0.2,0.6,S00001-P01,S00001-P02,True,0.7262,0.5016,0.2246
Qe1f89c8c8a,S00001,"I'm looking for a USB-rechargeable headlamp for camping that doesn't cost too much but still works reliably and looks decent. What would you recommend that hits that sweet spot between value, durability, and something that doesn't look totally clunky?",balanced,0.34,0.33,0.33,S00001-P01,S00001-P02,True,0.8142,0.5645,0.2497
Q49fecdcb7b,S00001,"I need a USB-rechargeable headlamp for camping that won't break the bank - what's the best option under $50 that'll actually last? I don't care too much about how fancy it looks, just need something reliable that works well.",price_sensitive,0.6,0.3,0.1,S00001-P01,S00001-P02,True,0.9117,0.6093,0.3024
Q31a63b16e0,S00001,I need a USB-rechargeable headlamp for camping that's really durable and built to last - I'd rather invest in something high-quality that won't fail me in the backcountry. What are the best options out there that won't break after a season or two?,quality_focused,0.2,0.7,0.1,S00001-P01,S00001-P02,True,0.8477,0.6341,0.2136
Q1d04a947ab,S00001,"I'm looking for a USB-rechargeable headlamp for camping that actually looks stylish and modern - I don't want something clunky or ugly strapped to my forehead. Budget isn't a huge concern, but I'd like something that's well-made and doesn't break the bank, you know?",aesthetics_focused,0.2,0.2,0.6,S00001-P01,S00001-P02,True,0.7262,0.5016,0.2246
Qafecb1caf7,S00001,"I need a USB-rechargeable headlamp for camping that won't break the bank, but I still want something reliable that works well and looks decent. What would you recommend that hits a good balance between price, performance, and style?",balanced,0.34,0.33,0.33,S00001-P01,S00001-P02,True,0.8142,0.5645,0.2497
Q6502aa1125,S00001,"Looking for a cheap USB-rechargeable headlamp for camping that won't break the bank. I need something reliable that will actually last through a few trips, but I'm definitely prioritizing price over fancy features.",price_sensitive,0.6,0.3,0.1,S00001-P01,S00001-P02,True,0.9117,0.6093,0.3024
Qc73a6fc3dd,S00001,"I need a really reliable USB-rechargeable headlamp for camping that won't let me down in the backcountry. Quality and durability matter way more to me than price, so I'm willing to pay for something built to last. Any recommendations for a solid, well-reviewed option?",quality_focused,0.2,0.7,0.1,S00001-P01,S00001-P02,True,0.8477,0.6341,0.2136
Q11e55a276d,S00001,"I'm looking for a USB-rechargeable headlamp for camping that looks stylish and modern - something I'd actually want to wear and wouldn't be embarrassed about. Quality matters too of course, but I'm willing to spend a bit more for something that looks sleek rather than bulky and ugly like traditional camping gear.",aesthetics_focused,0.2,0.2,0.6,S00001-P01,S00001-P02,True,0.7262,0.5016,0.2246
Qa5a9c4e82d,S00001,"I'm looking for a USB-rechargeable headlamp for camping that won't break the bank, but I don't want to sacrifice quality or end up with something that looks cheap. What would you recommend that hits a good balance between price, durability, and design?",balanced,0.34,0.33,0.33,S00001-P01,S00001-P02,True,0.8142,0.5645,0.2497
Q21fe1e2790,S00001,"Looking for a USB-rechargeable headlamp for camping that won't break the bank. I want something reliable that'll last through a few trips, but budget is my main concern so I'm trying to keep costs down. Any good options under $50?",price_sensitive,0.6,0.3,0.1,S00001-P01,S00001-P02,True,0.9117,0.6093,0.3024
Q827471cf85,S00001,I need a really reliable USB-rechargeable headlamp for camping that won't let me down on the trail. Quality and durability are super important to me since I use it frequently - what's the best option out there that will actually last?,quality_focused,0.2,0.7,0.1,S00001-P01,S00001-P02,True,0.8477,0.6341,0.2136
Q277f412f6d,S00001,"I need a USB-rechargeable headlamp for camping that looks sleek and modern - something I wouldn't mind wearing around the campfire. It should still be reliable and not break the bank, but honestly the design is what matters most to me.",aesthetics_focused,0.2,0.2,0.6,S00001-P01,S00001-P02,True,0.7262,0.5016,0.2246
Qb1bc2c6e74,S00001,"I'm looking for a USB-rechargeable headlamp for camping that doesn't break the bank but still has solid performance and looks good. I want something that feels well-made and reliable, but I'm not trying to spend a fortune either.",balanced,0.34,0.33,0.33,S00001-P01,S00001-P02,True,0.8142,0.5645,0.2497
Q7a26d779d9,S00001,"I'm looking for a USB-rechargeable headlamp for camping but I'm on a tight budget - what's the best value option that won't break the bank? I need something reliable that'll last through a few camping trips, but I'm willing to sacrifice fancy features to save money.",price_sensitive,0.6,0.3,0.1,S00001-P01,S00001-P02,True,0.9117,0.6093,0.3024
Q4618d2e163,S00001,I need a really reliable USB-rechargeable headlamp for camping trips and I want something that won't fail me on the trail - durability and brightness are way more important to me than saving a few bucks. Any recommendations for a headlamp that's built to last and performs well in the field?,quality_focused,0.2,0.7,0.1,S00001-P01,S00001-P02,True,0.8477,0.6341,0.2136
Qb3c0827daa,S00001,"Looking for a USB-rechargeable camping headlamp that actually looks sleek and modern, not like those clunky traditional ones. I want something stylish that won't look out of place, but obviously it still needs to work well and won't break the bank.",aesthetics_focused,0.2,0.2,0.6,S00001-P01,S00001-P02,True,0.7262,0.5016,0.2246
